restaurant_name,text,rating,sentiment,theme,conflict,source,analyzed
The Chicken Rice Shop Nu Sentral,"Service was slow and our order was forgotten twice. However, The laksa had an authentic, rich broth.",3,Negative,Service,True,llm,True
The Chicken Rice Shop Nu Sentral,Quick seating even on a busy Friday night.,1,Positive,Wait Time,True,llm,True
The Chicken Rice Shop Nu Sentral,"Waited over an hour before anyone took our order. However, Portions were generous and beautifully plated.",3,Negative,Wait Time,True,llm,True
The Chicken Rice Shop Nu Sentral,Staff remembered our preferences from last visit.,4,Positive,Service,True,llm,True
The Chicken Rice Shop Nu Sentral,"Staff seemed rushed and inattentive throughout. However, Fresh ingredients and bold flavors in every dish.",3,Positive,Taste,True,llm,True
The Chicken Rice Shop Nu Sentral,The sushi was underwhelming and not what we hoped for.,4,Negative,Taste,True,llm,True
The Chicken Rice Shop Nu Sentral,"Service was slow and our order was forgotten twice. However, Excellent value for the quality of food served.",3,Negative,Service,True,llm,True
The Chicken Rice Shop Nu Sentral,Tables were cramped and the room felt overcrowded.,5,Negative,Other,True,llm,True
The Chicken Rice Shop Nu Sentral,Overpriced for the portion sizes we received.,5,Negative,Other,True,llm,True
The Gurkhas Restaurant,Quick seating even on a busy Friday night.,5,Positive,Wait Time,True,llm,True
The Gurkhas Restaurant,"The laksa had an authentic, rich broth.",1,Positive,Taste,True,llm,True
The Gurkhas Restaurant,"The steak was cooked to perfection, very juicy.",2,Positive,Taste,True,llm,True
The Gurkhas Restaurant,The mains tasted bland and under-seasoned.,5,Negative,Taste,True,llm,True
The Gurkhas Restaurant,Staff seemed rushed and inattentive throughout.,5,Negative,Service,True,llm,True
The Lankan Crabs,"Left disappointed; the char kuey teow was salty for the price. However, Portions were generous and beautifully plated.",3,Negative,Taste,True,llm,True
The Lankan Crabs,Service was slow and our order was forgotten twice.,5,Negative,Service,True,llm,True
The Lankan Crabs,Staff remembered our preferences from last visit.,4,Positive,Service,True,llm,True
The Lankan Crabs,"Left disappointed; the sushi was overcooked for the price. However, Loved the pasta — flavorful and served piping hot.",3,Neutral,Taste,True,llm,True
The Lankan Crabs,The place was clean but the decor was a bit dated.,3,Neutral,Other,True,llm,True
The Lankan Crabs,"Tables were cramped and the room felt overcrowded. However, Quick seating even on a busy Friday night.",4,Negative,Other,True,llm,True
The Lankan Crabs,Tables were cramped and the room felt overcrowded.,5,Negative,Other,True,llm,True
The Lankan Crabs,Excellent value for the quality of food served.,1,Positive,Taste,True,llm,True
The Lankan Crabs,Host was welcoming and the ambiance felt cozy.,2,Positive,Service,True,llm,True
The Lankan Crabs,Quick seating even on a busy Friday night.,5,Positive,Wait Time,True,llm,True
The Lankan Crabs,Left disappointed; the nasi lemak was inconsistent for the price.,5,Negative,Taste,True,llm,True
The Lankan Crabs,Food arrived cold after a 20-minute wait.,5,Negative,Taste,True,llm,True
The Lankan Crabs,Loved the pizza — delicious and served piping hot.,1,Positive,Taste,True,llm,True
The Lankan Crabs,"Left disappointed; the nasi lemak was cold for the price. However, Fresh ingredients and bold flavors in every dish.",3,Positive,Taste,True,llm,True
The Lankan Crabs,"Service was average, neither fast nor slow.",3,Neutral,Service,True,llm,True
The Lankan Crabs,"Best tiramisu I've ever had, highly recommend.",2,Positive,Taste,True,llm,True
The Lankan Crabs,The pasta was fresh and exceeded our expectations.,2,Positive,Taste,True,llm,True
The Lankan Crabs,"The nasi lemak was disappointing and not what we hoped for. However, The laksa had an authentic, rich broth.",3,Neutral,Taste,True,llm,True
The Lankan Crabs,Parking was available but the lot filled up quickly.,3,Neutral,Other,True,llm,True
"THIRTY8 Restaurant, Bar & Lounge","The mains tasted bland and under-seasoned. However, Our waiter was incredibly attentive and friendly.",3,Neutral,Taste,True,llm,True
"THIRTY8 Restaurant, Bar & Lounge","The laksa had an authentic, rich broth.",2,Positive,Taste,True,llm,True
"THIRTY8 Restaurant, Bar & Lounge",Left disappointed; the ramen was bland for the price.,4,Negative,Taste,True,llm,True
"THIRTY8 Restaurant, Bar & Lounge",Loved the curry — outstanding and served piping hot.,2,Positive,Taste,True,llm,True
"THIRTY8 Restaurant, Bar & Lounge",Tables were cramped and the room felt overcrowded.,5,Negative,Other,True,llm,True
"THIRTY8 Restaurant, Bar & Lounge",Quick seating even on a busy Friday night.,1,Positive,Wait Time,True,llm,True
"THIRTY8 Restaurant, Bar & Lounge",Parking was available but the lot filled up quickly.,3,Neutral,Other,True,llm,True
"THIRTY8 Restaurant, Bar & Lounge","The noise level made it hard to have a conversation. However, Host was welcoming and the ambiance felt cozy.",3,Positive,Other,True,llm,True
"THIRTY8 Restaurant, Bar & Lounge",Left disappointed; the fish and chips was disappointing for the price.,4,Negative,Taste,True,llm,True
"THIRTY8 Restaurant, Bar & Lounge","Service was average, neither fast nor slow.",3,Neutral,Service,True,llm,True
"THIRTY8 Restaurant, Bar & Lounge",Staff remembered our preferences from last visit.,4,Positive,Service,True,llm,True
"THIRTY8 Restaurant, Bar & Lounge",Quick seating even on a busy Friday night.,5,Positive,Wait Time,True,llm,True
"THIRTY8 Restaurant, Bar & Lounge",Fresh ingredients and bold flavors in every dish.,2,Positive,Taste,True,llm,True
"THIRTY8 Restaurant, Bar & Lounge",Staff remembered our preferences from last visit.,5,Positive,Service,True,llm,True
"THIRTY8 Restaurant, Bar & Lounge","Had to wait 45 minutes for a table despite having a reservation. However, Best tiramisu I've ever had, highly recommend.",3,Positive,Taste,True,llm,True
THREE X CO,"The steak was cooked to perfection, very juicy.",1,Positive,Taste,True,llm,True
THREE X CO,Staff remembered our preferences from last visit.,5,Positive,Service,True,llm,True
THREE X CO,Quick seating even on a busy Friday night.,4,Positive,Wait Time,True,llm,True
THREE X CO,Service was slow and our order was forgotten twice.,5,Negative,Service,True,llm,True
THREE X CO,Expected better — the pizza tasted slow.,2,Negative,Taste,True,llm,True
THREE X CO,"Tables were cramped and the room felt overcrowded. However, Staff remembered our preferences from last visit.",3,Negative,Other,True,llm,True
THREE X CO,Would come back just for the steak; truly delicious.,1,Positive,Taste,True,llm,True
THREE X CO,Host was welcoming and the ambiance felt cozy.,2,Positive,Service,True,llm,True
THREE X CO,Would come back just for the char kuey teow; truly amazing.,1,Positive,Taste,True,llm,True
THREE X CO,Had to wait 45 minutes for a table despite having a reservation.,5,Negative,Wait Time,True,llm,True
THREE X CO,Portions were generous and beautifully plated.,2,Positive,Taste,True,llm,True
THREE X CO,Our waiter was incredibly attentive and friendly.,1,Positive,Service,True,llm,True
THREE X CO,Staff remembered our preferences from last visit.,4,Positive,Service,True,llm,True
THREE X CO,Fresh ingredients and bold flavors in every dish.,2,Positive,Taste,True,llm,True
THREE X CO,"Expected better — the nasi lemak tasted overcooked. However, Would come back just for the curry; truly outstanding.",3,Positive,Taste,True,llm,True
THREE X CO,Parking was available but the lot filled up quickly.,3,Neutral,Other,True,llm,True
THREE X CO,Left disappointed; the roast chicken was bland for the price.,5,Negative,Taste,True,llm,True
THREE X CO,Staff remembered our preferences from last visit.,4,Positive,Service,True,llm,True
THREE X CO,Expected better — the satay tasted underwhelming.,2,Negative,Taste,True,llm,True
THREE X CO,Host was welcoming and the ambiance felt cozy.,1,Positive,Service,True,llm,True
THREE X CO,Staff remembered our preferences from last visit.,4,Positive,Service,True,llm,True
THREE X CO,Would come back just for the nasi lemak; truly delicious.,2,Positive,Taste,True,llm,True
Topshelf TTDI,The nasi lemak was flavorful and exceeded our expectations.,4,Positive,Taste,True,llm,True
Topshelf TTDI,"Tables were cramped and the room felt overcrowded. However, The steak was cooked to perfection, very juicy.",3,Positive,Taste,True,llm,True
Topshelf TTDI,Our waiter was incredibly attentive and friendly.,1,Positive,Service,True,llm,True
Topshelf TTDI,"Left disappointed; the pasta was overpriced for the price. However, Portions were generous and beautifully plated.",3,Neutral,Taste,True,llm,True
Topshelf TTDI,"Prices are standard for this area, no surprises.",3,Neutral,Other,True,llm,True
Topshelf TTDI,Our waiter was incredibly attentive and friendly.,1,Positive,Service,True,llm,True
Topshelf TTDI,"Service was average, neither fast nor slow.",3,Neutral,Service,True,llm,True
Topshelf TTDI,Staff remembered our preferences from last visit.,4,Positive,Service,True,llm,True
Topshelf TTDI,Staff remembered our preferences from last visit.,5,Positive,Service,True,llm,True
Topshelf TTDI,The nasi lemak was bland and not what we hoped for.,4,Negative,Taste,True,llm,True
Topshelf TTDI,"Left disappointed; the sushi was bland for the price. However, Staff remembered our preferences from last visit.",4,Negative,Taste,True,llm,True
Topshelf TTDI,The mains tasted bland and under-seasoned.,4,Negative,Taste,True,llm,True
Topshelf TTDI,The sushi was flavorful and exceeded our expectations.,5,Positive,Taste,True,llm,True
Treasure Island Restaurant,The char kuey teow was excellent and exceeded our expectations.,1,Positive,Taste,True,llm,True
Treasure Island Restaurant,Parking was available but the lot filled up quickly.,3,Neutral,Other,True,llm,True
Treasure Island Restaurant,"Service was average, neither fast nor slow.",3,Neutral,Service,True,llm,True
Treasure Island Restaurant,"Had to wait 45 minutes for a table despite having a reservation. However, Would come back just for the fish and chips; truly excellent.",3,Positive,Taste,True,llm,True
Treasure Island Restaurant,Quick seating even on a busy Friday night.,4,Positive,Wait Time,True,llm,True
Treasure Island Restaurant,The place was clean but the decor was a bit dated.,3,Neutral,Other,True,llm,True
Treasure Island Restaurant,Staff remembered our preferences from last visit.,4,Positive,Service,True,llm,True
Treasure Island Restaurant,Quick seating even on a busy Friday night.,5,Positive,Wait Time,True,llm,True
Treasure Island Restaurant,"Best tiramisu I've ever had, highly recommend.",1,Positive,Taste,True,llm,True
Treasure Island Restaurant,Left disappointed; the roast chicken was disappointing for the price.,4,Negative,Taste,True,llm,True
Treasure Island Restaurant,Quick seating even on a busy Friday night.,1,Positive,Wait Time,True,llm,True
Treasure Island Restaurant,"The curry was inconsistent and not what we hoped for. However, Loved the steak — memorable and served piping hot.",3,Positive,Taste,True,llm,True
Treasure Island Restaurant,"Service was slow and our order was forgotten twice. However, Host was welcoming and the ambiance felt cozy.",3,Negative,Service,True,llm,True
Treasure Island Restaurant,Would come back just for the pasta; truly memorable.,2,Positive,Taste,True,llm,True
Treasure Island Restaurant,Parking was available but the lot filled up quickly.,3,Neutral,Other,True,llm,True
Treasure Island Restaurant,Service was slow and our order was forgotten twice.,5,Negative,Service,True,llm,True
Treasure Island Restaurant,"Service was average, neither fast nor slow.",3,Neutral,Service,True,llm,True
Treasure Island Restaurant,Host was welcoming and the ambiance felt cozy.,1,Positive,Service,True,llm,True
Treasure Island Restaurant,Dessert was disappointing and not worth the price.,4,Negative,Taste,True,llm,True
Treasure Island Restaurant,"The steak was cooked to perfection, very juicy.",1,Positive,Taste,True,llm,True
Vasco's,Tables were cramped and the room felt overcrowded.,5,Negative,Other,True,llm,True
Vasco's,Loved the pasta — authentic and served piping hot.,2,Positive,Taste,True,llm,True
Vasco's,"Best tiramisu I've ever had, highly recommend.",2,Positive,Taste,True,llm,True
Vasco's,Loved the pasta — authentic and served piping hot.,2,Positive,Taste,True,llm,True
Vasco's,"Expected better — the nasi lemak tasted greasy. However, Fresh ingredients and bold flavors in every dish.",3,Positive,Taste,True,llm,True
Vasco's,Staff remembered our preferences from last visit.,5,Positive,Service,True,llm,True
Vishal Food & Catering,Would come back just for the char kuey teow; truly beautifully cooked.,2,Positive,Taste,True,llm,True
Vishal Food & Catering,Overpriced for the portion sizes we received.,4,Negative,Other,True,llm,True
Vishal Food & Catering,Parking was available but the lot filled up quickly.,3,Neutral,Other,True,llm,True
Vishal Food & Catering,The satay was slow and not what we hoped for.,4,Negative,Taste,True,llm,True
Vishal Food & Catering,Staff remembered our preferences from last visit.,5,Positive,Service,True,llm,True
Vishal Food & Catering,"Service was average, neither fast nor slow.",3,Neutral,Service,True,llm,True
Vishal Food & Catering,Service was slow and our order was forgotten twice.,4,Negative,Service,True,llm,True
Vishal Food & Catering,Had to wait 45 minutes for a table despite having a reservation.,5,Negative,Wait Time,True,llm,True
W Cafe Menara Shell - KL Sentral,"Staff seemed rushed and inattentive throughout. However, Loved the curry — perfect and served piping hot.",3,Positive,Taste,True,llm,True
W Cafe Menara Shell - KL Sentral,Would come back just for the sushi; truly delicious.,2,Positive,Taste,True,llm,True
W Cafe Menara Shell - KL Sentral,Would come back just for the pasta; truly fresh.,2,Positive,Taste,True,llm,True
W Cafe Menara Shell - KL Sentral,The fish and chips was disappointing and not what we hoped for.,5,Negative,Taste,True,llm,True
